product_id,name,rating,rating_count,num_flowers,aroma,composition_flowers,target_price,bonus,city
1570,Букет из 11 гербер стандарт микс в стильной упаковке,4.8,715,11,свежий,гербера,3969.0,199,Москва
1863,Букет цветов Клубничный сорбет,5.0,672,15,свежий,гербера,4232.0,212,Москва
3972,Букет из 25 мини гербер микс в стильной упаковке,4.8,387,25,свежий,гербера,5628.0,282,Москва
3973,Букет из 35 мини гербер микс в стильной упаковке,4.7,394,35,свежий,гербера,7581.0,380,Москва
3974,Букет из 51 мини гербер микс в стильной упаковке,5.0,332,51,свежий,гербера,10637.0,532,Москва
4278,Букет из 49 гербер стандарт микс в стильной упаковке,4.9,714,49,свежий,гербера,12537.0,627,Москва
3375,Букет цветов Лунная соната,4.6,711,2,свежий,"гипсофила, гербера",3843.0,193,Москва
679,Гербера мини нежный микс,4.9,467,35,свежий,гербера,219.0,11,Москва
132,Гербера мини яркий микс,4.6,351,35,свежий,гербера,219.0,11,Москва
680,Гербера стандарт нежный микс,4.9,523,13,свежий,гербера,272.0,14,Москва
47,Гербера стандарт яркий микс,4.7,672,13,свежий,гербера,272.0,14,Москва
3425,Букет из 3 белых ориентальных лилий в упаковке,4.6,748,3,яркий,лилия,4158.0,208,Москва
3426,Букет из 5 белых ориентальных лилий в упаковке,4.8,663,5,яркий,лилия,6463.0,324,Москва
3424,Букет из 7 белых ориентальных лилий в упаковке,4.5,425,7,яркий,лилия,7382.0,370,Москва
5263,Букет из 9 белых ориентальных лилий в упаковке,4.9,196,9,яркий,лилия,11424.0,572,Москва
5264,Букет из 11 белых ориентальных лилий в упаковке,4.9,163,11,яркий,лилия,13619.0,681,Москва
3411,Букет из 5 лилий азиатских в стильной упаковке,4.6,700,5,яркий,лилия,3864.0,194,Москва
4902,Букет экспресс Вдохновляющая,4.8,662,3,яркий,лилия,4158.0,208,Москва
3412,Букет из 7 лилий азиатских в стильной упаковке,4.7,322,7,яркий,лилия,5135.0,257,Москва
3423,Букет из 7 малиновых ориентальных лилий в упаковке,4.6,693,7,яркий,лилия,7382.0,370,Москва
3413,Букет из 11 лилий азиатских микс в стильной упаковке,4.5,359,11,яркий,лилия,7781.0,390,Москва
79,Лилия ориентальная белая,4.6,489,9,яркий,лилия,1154.0,58,Москва
3421,Лилия ориентальная малиновая,4.7,447,7,яркий,лилия,1154.0,58,Москва
3415,Лилия ориентальная розовая,4.7,356,9,яркий,лилия,1154.0,58,Москва
3417,Лилия ориентальная нежный микс,4.8,570,11,яркий,лилия,1154.0,58,Москва
35,Лилия азиатская белая,4.7,659,9,яркий,лилия,587.0,30,Москва
33,Лилия азиатская желтая,4.6,566,9,яркий,лилия,587.0,30,Москва
34,Лилия азиатская оранжевая,4.6,584,11,яркий,лилия,587.0,30,Москва
36,Лилия азиатская микс,4.6,599,9,яркий,лилия,587.0,30,Москва
4178,Букет цветов Голубоглазка,4.8,386,1,фруктовый,гортензия,1502.0,76,Москва
3398,Букет цветов Первый поцелуй,4.6,572,3,фруктовый,гортензия,3581.0,180,Москва
3402,Букет цветов Объятия,4.5,436,1,фруктовый,"гортензия, гипсофила",2426.0,122,Москва
3400,Букет цветов Нежный возраст,4.5,331,1,фруктовый,гортензия,1502.0,76,Москва
4885,Букет цветов Твои объятия,4.7,186,1,фруктовый,"гортензия, сухоцветы",2195.0,110,Москва
4886,Букет цветов Нежные прикосновения,4.8,183,1,фруктовый,"гортензия, эустома",2877.0,144,Москва
4952,Букет цветов Поцелуй нимфы,4.7,196,3,фруктовый,"гортензия, эвкалипт",4211.0,211,Москва
4880,Букет цветов Легкий шарм,4.8,166,3,фруктовый,гортензия,4389.0,220,Москва
4955,Букет цветов Причина любви,4.6,183,3,фруктовый,гортензия,4673.0,234,Москва
4882,Букет цветов Невинная улыбка,4.9,138,5,фруктовый,гортензия,7271.0,364,Москва
4883,Букет цветов Чувствительный взгляд,4.8,152,1,фруктовый,гортензия,2426.0,122,Москва
